Name,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
0.859751311,4,2,4,1,1,1,3,2,2,2
0.134743886,1,3,1,4,4,4,2,3,3,1
0.820939735,2,3,3,4,1,1,3,4,2,1
0.599396519,1,1,4,3,3,2,3,2,1,4
0.534060072,3,1,3,4,2,3,4,3,3,1
0.18283981,3,2,2,4,2,1,2,1,1,3
0.252712627,2,4,1,3,3,4,4,4,1,4
0.544145113,2,3,4,3,4,3,3,4,1,1
0.709569808,1,2,2,3,3,2,2,1,1,2
0.202777995,1,4,3,2,2,1,2,4,3,2
0.037405079,4,3,3,3,3,4,2,2,4,2
0.35835635,3,2,2,3,1,1,2,3,1,1
0.056916627,4,4,2,4,1,4,3,3,3,3
0.043459206,3,2,4,2,3,1,2,4,2,1
0.480463409,3,1,2,4,3,3,2,1,2,4
0.105003611,1,3,3,4,1,2,2,3,3,1
0.465800842,4,4,3,4,3,1,1,2,1,2
0.39315174,1,1,2,4,4,4,3,4,1,1
0.838905582,3,2,3,3,4,1,3,4,4,3
0.819609373,4,3,1,4,2,1,2,3,3,4
0.504347448,2,4,1,2,4,1,1,2,3,1
0.332499693,2,1,4,1,4,4,3,1,3,2
0.096379804,2,1,3,1,3,4,2,1,3,1
0.226263397,4,4,3,1,4,4,3,1,1,4
0.884832395,2,1,3,2,2,2,3,3,3,1
0.805434021,1,3,4,3,2,2,2,1,1,2
0.295510103,2,1,2,3,4,1,4,1,1,1
0.55985574,1,1,4,1,2,3,2,3,2,3
0.6417961,1,4,2,4,2,4,2,4,4,2
0.950346156,4,1,3,3,3,4,2,4,3,3
0.536497338,1,2,1,1,3,3,4,3,1,3
0.056778339,3,4,4,4,4,1,1,3,1,2
0.802577334,2,3,4,3,3,1,1,4,2,2
0.371641995,1,4,2,1,1,1,2,4,3,4
0.661526967,3,2,2,3,1,3,4,2,3,1
0.478605684,3,3,3,2,3,4,4,1,2,3
0.608771673,1,2,3,2,1,2,2,2,3,1
0.924507298,3,2,3,3,2,2,1,1,3,3
0.87839115,3,2,1,4,3,4,1,3,2,3
0.58074871,2,3,4,3,1,1,3,3,2,1
0.218600338,1,2,4,4,3,4,2,4,2,2
0.234856876,3,3,4,2,3,1,2,1,2,4
0.131387285,2,4,1,4,3,3,1,4,1,2
0.383389561,1,3,4,3,3,3,1,4,3,3
0.976243952,3,3,3,4,2,2,4,1,2,2
0.058523674,4,4,3,1,2,4,3,4,2,1
0.725233435,3,4,1,1,2,2,3,4,3,4
0.904906334,4,3,1,1,1,4,3,1,3,1
0.086363082,3,2,3,3,2,2,3,4,4,2
0.285056062,2,3,2,2,1,2,2,1,2,3
0.004466777,2,1,3,3,2,3,1,3,3,3
0.900901126,4,3,2,3,4,4,2,3,4,3
0.020205699,3,3,2,2,2,1,2,1,2,3
0.578511094,1,2,2,4,3,1,3,3,4,4
0.10938965,3,3,3,4,1,4,1,2,3,2
0.744327789,4,2,2,3,1,2,3,3,1,1
0.235865997,4,1,1,1,1,2,2,3,3,3
0.324239048,4,4,4,3,4,4,2,1,2,3
0.584068639,1,4,4,3,4,1,3,3,1,4
0.739721295,3,4,2,1,2,4,3,4,1,3
0.15012116,1,4,3,2,4,4,1,4,1,2
0.792657345,3,1,3,1,4,2,4,4,3,4
0.225149472,3,1,3,3,1,3,2,3,4,2
0.182437207,1,2,1,2,4,4,2,1,1,1
0.519447834,4,1,1,1,4,2,3,3,3,1
0.719049821,3,4,1,1,1,3,1,1,3,3
0.891143373,2,2,1,4,4,3,3,3,4,2
0.964033633,1,3,1,4,2,1,1,4,3,3
0.457613902,4,2,1,4,3,2,3,4,1,2
0.616970092,4,2,4,2,4,3,3,1,3,3
0.463918334,2,1,2,3,1,2,3,1,1,4
0.417532003,2,2,1,3,1,2,1,3,3,4
0.258667198,3,4,4,4,2,2,3,3,2,1
0.772323482,4,2,3,1,4,3,3,2,3,4
0.404719551,3,1,1,2,1,4,2,3,3,2
0.377772433,4,2,1,2,2,3,2,4,3,1
0.728605177,2,4,2,1,1,4,1,1,3,3
0.390278903,4,4,2,3,3,4,1,4,3,2
0.110872917,3,4,1,3,1,2,3,4,4,2
0.579153276,2,4,1,4,2,4,4,3,4,4
0.034836039,2,1,1,1,2,2,4,2,2,3
0.40514542,4,2,3,4,2,1,3,3,4,1
0.207971656,2,3,2,1,3,3,2,4,3,2
0.499283963,1,1,3,3,4,4,2,1,3,4
0.959167285,2,4,3,3,4,1,1,4,2,2
0.738478767,1,3,4,1,3,3,3,2,1,4
0.866714211,4,1,2,3,3,1,1,4,3,1
0.183429395,2,1,2,4,1,1,3,2,2,2
0.139763213,1,2,1,4,1,2,3,4,2,3
0.918546732,1,1,1,2,3,4,2,3,4,3
0.532622456,3,3,2,4,1,1,4,2,2,1
0.082300096,3,4,4,2,2,2,1,4,1,4
0.724923635,3,2,3,4,4,1,3,2,2,4
0.847004108,3,2,2,3,1,2,2,1,3,4
0.11676581,2,1,2,3,4,3,4,3,2,3
0.436961292,2,1,1,4,3,2,2,1,1,3
0.709778667,1,3,4,2,1,3,2,1,3,4
0.736531162,1,2,1,2,3,2,1,3,4,2
0.802875148,2,3,2,4,3,4,3,3,1,3
0.656220373,4,1,3,3,1,1,1,4,2,4
0.652130678,2,2,4,3,1,1,1,2,4,4
0.242977232,2,1,3,1,1,4,3,1,3,4
0.651949647,3,3,2,3,2,1,1,3,2,3
0.533136882,1,4,1,3,4,3,3,4,1,1
0.193835697,3,2,1,3,4,2,3,1,4,4
0.752629799,2,1,1,1,2,3,3,1,2,3
0.31535198,3,2,4,2,1,4,2,3,4,1
0.998739265,4,2,2,2,2,1,4,2,4,3
0.255329823,4,2,2,4,4,1,2,2,3,2
0.716905364,2,3,3,3,4,2,3,2,1,3
0.178278516,4,4,3,2,2,4,2,2,4,1
0.470499135,1,2,4,3,2,1,4,4,1,1
0.754120872,2,2,3,3,2,3,2,4,2,2
0.39843852,2,4,3,1,1,4,4,1,1,1
0.703215436,3,3,3,2,4,4,2,3,4,2
0.469025629,1,4,1,1,1,2,4,4,2,4
0.909298503,4,1,3,1,2,4,4,2,3,4
0.413228256,2,2,3,3,2,4,3,2,3,4
0.071029052,3,3,2,4,4,4,4,4,1,1
0.975325785,2,4,3,2,1,2,3,1,1,3
0.368695068,4,2,2,3,3,4,3,1,3,2
0.931929734,4,4,2,2,4,3,2,2,3,1
0.074595028,1,1,3,1,2,3,3,1,1,4
0.71288185,3,3,4,4,2,2,4,1,3,3
0.352691334,1,3,4,2,3,1,1,1,3,3
0.666687077,3,3,3,1,3,4,2,1,3,3
0.875952894,3,2,1,4,4,4,2,4,3,3
0.199780562,4,1,1,1,4,2,1,2,4,3
0.839232317,1,1,3,1,4,4,1,3,4,1
0.768659127,4,3,1,4,1,2,3,4,3,4
0.970829728,2,2,2,2,3,1,2,1,4,2
0.81922014,3,4,1,2,1,4,2,1,1,1
0.679658405,4,1,4,3,2,2,2,3,2,4
0.727754065,2,3,4,3,2,4,4,3,3,3
0.163569179,1,1,4,4,3,4,2,2,4,3
0.772690378,1,3,2,1,1,3,1,1,4,4
0.906706603,3,3,2,2,3,2,2,2,1,3
0.598262985,1,4,3,3,1,2,3,2,1,2
0.423516995,2,4,2,2,1,3,3,2,2,3
0.717350507,3,4,4,1,2,2,1,2,2,3
0.748526931,2,3,3,3,3,1,1,1,2,4
0.221616147,1,4,3,2,2,3,1,2,1,2
0.259331855,4,3,4,1,3,1,4,2,2,4
0.63510782,4,1,2,1,4,1,2,1,3,1
0.303512035,4,2,2,4,2,4,2,2,3,1
0.799667935,4,4,4,1,3,3,4,3,2,2
0.424375372,1,3,4,3,1,2,3,1,2,2
0.85951969,2,4,2,4,3,3,4,1,2,2
0.432158257,2,1,4,3,3,2,4,4,4,1
0.531736516,4,1,3,1,3,3,2,2,3,1
0.20622412,1,1,1,2,1,2,2,1,2,1
0.720514619,2,4,2,4,3,1,3,3,3,4
0.009357281,3,1,1,4,4,3,3,1,1,4
0.32579988,1,1,1,2,4,2,3,1,4,4
0.742768446,4,1,2,2,4,2,3,1,3,1
0.665706206,4,2,4,1,2,4,1,1,1,1
0.006007328,3,3,2,2,1,1,3,4,2,1
0.472484313,3,2,4,1,2,2,3,1,2,3
0.046011835,3,3,1,3,4,2,1,4,2,4
0.872869347,1,3,2,4,1,1,1,2,4,3
0.862489924,3,1,4,4,1,3,1,3,2,1
0.41027726,2,3,4,3,1,4,2,1,2,1
0.258713744,1,3,3,3,1,3,1,3,1,2
0.631106535,1,4,3,1,2,2,4,3,3,1
0.697654874,1,3,3,3,4,4,2,2,3,4
0.692399188,3,3,4,2,4,3,2,2,3,4
0.727593842,2,3,1,3,2,2,3,1,2,1
0.416164656,2,4,2,4,4,4,1,2,1,3
0.376833797,1,3,2,1,3,3,4,1,2,4
0.776857775,2,3,3,3,3,1,1,4,1,3
0.768534545,1,4,3,2,2,2,4,3,1,3
0.026370616,2,1,1,3,1,4,3,2,3,4
0.524988299,4,3,4,2,2,4,1,1,2,1
0.388936535,3,4,4,3,3,3,1,2,4,2
0.437847351,1,2,4,1,1,1,2,2,2,2
0.865982233,4,2,3,1,3,3,3,3,2,2
0.381124782,4,1,1,3,2,3,2,2,4,1
0.156311809,1,2,4,3,4,1,3,4,2,3
0.9159352,3,4,1,4,3,4,3,3,2,2
0.975595659,4,2,3,3,3,1,2,4,2,1
0.31108811,4,3,2,3,2,3,1,2,4,3
0.461293998,3,3,1,4,2,1,4,2,3,3
0.737861016,2,3,3,2,3,2,1,4,2,3
0.187417183,1,3,1,1,1,4,1,3,4,1
0.660763346,4,4,3,1,4,4,4,4,1,1
0.182743678,2,2,3,3,4,4,4,4,3,3
0.97366338,2,2,1,4,1,2,3,1,4,4
0.9185066,3,1,3,1,4,3,1,3,1,4
0.532136217,1,1,3,4,1,2,2,1,3,1
0.491725967,2,3,4,1,4,4,4,2,4,4
0.005334409,2,1,2,4,4,3,3,3,2,2
0.555967799,2,3,4,2,1,2,3,2,2,4
0.264191495,2,1,4,3,3,1,1,2,2,1
0.182153299,2,1,4,2,4,1,4,4,3,4
0.543073004,4,1,4,1,3,2,2,2,3,4
0.278909609,2,4,1,1,1,3,3,2,3,4
0.973391002,3,2,3,4,3,1,2,3,3,3
0.653857006,4,1,2,2,2,3,4,4,1,2
0.561435802,2,4,1,4,2,1,1,1,1,1
0.38777611,2,4,4,2,1,4,3,1,3,3
0.300802734,4,2,4,4,4,4,1,1,2,2
0.077399965,3,1,2,2,1,3,3,4,4,2
0.184150266,1,2,4,2,2,3,1,1,3,4
0.587256795,3,1,3,2,1,2,4,3,4,4
0.225302616,1,3,2,2,3,4,1,4,4,3
0.535349398,2,4,3,2,4,1,1,4,2,2
0.341538879,1,4,1,2,1,4,1,1,2,2
0.096379802,3,3,4,1,3,4,4,4,2,4
0.465132277,3,1,2,3,3,3,2,3,3,4
0.076585016,2,1,4,1,3,2,2,1,3,1
0.614787387,2,3,3,3,1,2,1,2,2,2
0.852219658,3,4,1,1,1,4,3,2,4,1
0.677921374,2,2,3,1,2,4,4,1,1,3
0.948917792,4,3,2,1,4,1,4,3,2,4
0.87703287,1,4,1,2,4,1,2,1,3,4
0.541351974,4,1,2,4,4,3,2,2,3,3
0.577827903,2,3,4,4,4,1,2,1,1,1
0.902397751,4,2,1,3,1,1,3,4,4,1
0.214147457,2,1,2,3,3,3,1,1,1,2
0.642055336,1,1,2,1,2,1,3,1,4,1
0.556547793,4,1,4,4,3,3,2,1,2,4
0.997994851,2,3,1,2,4,3,1,1,2,2
0.58543236,2,2,3,4,2,1,3,1,3,2
0.783628273,3,2,4,3,1,2,3,3,2,2
0.284537109,3,1,2,4,3,3,1,4,1,3
0.720564747,2,4,4,2,2,2,2,4,2,2
0.236645724,4,1,4,1,2,1,4,2,1,3
0.079336564,1,4,3,4,2,3,1,1,2,4
0.635388839,4,4,2,2,3,2,4,3,4,3
0.578219299,4,3,1,2,1,4,1,4,3,4
0.042370525,4,2,3,1,2,3,3,4,3,2
0.750911521,2,3,3,1,3,3,4,3,2,1
0.911075166,3,1,3,2,4,2,2,4,1,3
0.605128048,4,3,1,3,3,4,1,4,3,4
0.059339961,2,2,4,4,4,4,4,2,4,4
0.219204091,1,4,1,1,2,4,1,2,1,1
0.622633587,4,1,2,4,3,3,2,3,1,1
0.191361792,1,3,2,3,1,2,2,1,1,4
0.451478483,4,3,2,4,3,4,3,4,4,1
0.746861671,4,3,2,2,1,3,3,4,3,4
0.199712835,4,1,4,1,3,2,3,3,2,2
0.941595186,1,1,4,4,3,2,4,2,1,3
0.180377544,1,3,2,3,3,4,4,1,2,3
0.282784069,2,2,1,1,2,2,1,1,3,2
0.989176706,4,2,3,3,4,2,2,4,2,2
0.172110435,3,3,3,4,2,3,2,2,1,4
0.852854477,1,4,4,1,1,3,4,1,1,3
0.858043779,2,4,4,4,3,4,1,3,3,2
0.952436179,2,3,4,4,3,1,3,4,2,3
0.60848556,4,1,1,1,2,4,4,1,4,2
0.019731115,3,4,3,2,4,1,3,2,2,3
0.157406595,4,2,4,3,3,2,2,1,3,1
0.093744188,3,1,1,1,3,2,4,3,1,2
0.528080754,1,2,4,2,3,2,4,1,2,1
0.013300187,4,4,3,2,4,1,3,1,2,1
0.290156845,1,3,3,3,4,4,2,4,4,2
0.090970991,2,2,4,2,1,2,1,4,4,3
0.44729296,1,3,2,2,1,1,3,3,1,2
0.44756535,4,2,2,2,1,1,4,4,3,3
0.34122897,4,4,4,3,1,1,2,3,3,4
0.525032884,3,3,3,2,2,4,1,3,4,3
0.989220813,3,3,1,1,4,1,1,1,4,4
0.385221046,4,3,1,2,1,1,4,4,4,3
0.722490213,2,2,3,4,1,4,3,2,3,1
0.891164655,2,1,2,1,4,2,1,4,1,1
0.515301264,1,4,3,2,4,2,2,3,4,3
0.701607478,3,3,3,3,4,3,2,1,1,3
0.458269079,2,2,1,4,4,1,4,3,4,2
0.687661896,2,2,1,1,3,2,2,3,3,3
0.211414422,3,1,3,4,4,1,2,3,4,4
0.25627794,3,4,4,2,1,1,3,2,1,2
0.03534393,1,1,2,2,4,3,4,1,1,1
0.756378773,1,1,2,2,2,3,2,4,1,2
0.263957792,4,3,1,3,1,3,4,1,1,2
0.281311735,1,1,4,4,1,4,3,4,1,1
0.486730969,2,3,2,3,3,1,2,3,2,1
0.273573805,1,1,1,3,3,1,4,3,2,2
0.282243136,4,4,1,4,4,4,4,3,3,2
0.441357765,1,1,4,1,3,4,1,3,3,3
0.385095358,4,3,2,3,1,3,4,4,1,2
0.855695668,2,2,2,4,4,3,3,4,4,3
0.529011635,3,3,3,2,2,1,1,4,4,4
0.909095557,1,1,4,3,1,2,2,4,1,4
0.648594307,3,3,2,1,4,2,3,2,2,3
0.691107499,2,1,3,4,1,1,1,4,1,4
0.269416176,4,2,2,1,1,3,2,2,4,4
0.098485636,4,1,4,3,1,2,4,2,4,2
0.356972679,1,2,2,4,4,2,4,4,1,2
0.100091693,2,2,1,3,4,1,3,2,4,3
0.793811771,4,1,1,4,3,4,3,1,2,1
0.95664397,2,2,2,2,1,2,4,1,4,4
0.0415982,2,3,1,2,3,2,4,4,3,1
0.575715917,1,2,3,2,2,1,3,2,3,3
0.428963664,3,3,2,1,1,1,1,2,4,2
0.72887494,3,2,1,4,1,2,4,4,2,4
0.44490366,2,3,1,4,1,1,2,1,4,1
0.480890923,3,1,2,3,4,1,4,2,3,4
0.274916494,2,3,1,3,4,1,4,4,4,4
0.169130185,4,3,2,1,2,4,2,1,3,3
0.629076294,3,2,2,3,4,4,3,2,2,1
0.828418723,3,4,4,2,2,2,3,1,1,3
0.594283617,1,4,4,2,2,3,3,4,2,2
0.6640224,4,1,3,1,2,3,2,2,3,3
0.748894326,4,2,3,2,3,2,4,1,3,2
0.161375274,4,2,4,2,1,2,4,4,3,4
0.181385657,4,3,4,3,3,4,1,1,2,2
0.284161307,2,4,1,1,2,4,2,4,2,3
0.053480734,4,1,2,2,2,2,1,1,2,4
0.906325734,4,4,1,2,4,4,1,3,1,1
0.286172873,1,1,2,3,3,3,4,3,3,2
0.225899941,1,4,3,2,3,1,2,3,3,3
0.582492878,2,2,1,1,1,2,1,2,2,4
0.842817577,2,2,2,1,1,2,2,1,4,2
0.652227257,2,3,1,3,4,1,3,4,1,4
0.723000427,4,2,1,3,1,3,3,3,3,3
0.384771067,1,1,3,2,3,1,4,3,1,1
0.295304003,2,4,1,3,4,4,4,4,4,3
0.159925825,2,4,2,4,3,2,2,1,3,1
0.90427286,2,2,1,2,3,1,1,4,4,3
0.397198909,2,3,4,3,2,3,4,4,1,3
0.183563109,2,2,4,4,2,4,2,2,4,2
0.232397043,3,2,2,1,2,4,4,4,3,1
0.270560359,3,4,3,2,3,4,1,2,2,1
0.062498352,1,4,3,1,2,2,4,1,3,2
0.379961891,1,1,3,3,2,3,1,2,3,1
0.141373668,2,2,4,3,3,2,3,1,1,1
0.021033657,2,3,2,3,2,3,4,3,2,2
0.499064659,4,2,4,3,4,1,4,1,3,2
0.393847544,3,4,4,4,3,4,1,1,1,2
0.440602427,4,1,1,3,3,4,1,4,4,3
0.27766844,3,3,4,3,2,4,3,1,3,3
0.118085285,1,1,4,2,4,3,4,1,2,3
0.045365812,1,1,2,2,2,2,2,2,2,3
0.451609911,1,1,4,1,1,3,4,1,1,3
0.520573206,3,4,4,2,4,3,1,2,1,4
0.212089952,4,2,1,2,4,4,1,3,4,3
0.604449298,4,4,4,1,4,4,4,3,2,2
0.943932405,1,3,4,3,3,4,2,2,2,2
0.765716994,3,4,1,2,1,2,3,3,4,3
0.465546777,1,3,2,3,3,3,2,1,4,3
0.240986313,2,4,4,1,2,2,1,3,4,2
0.66283625,2,1,1,1,1,1,2,3,1,2
0.872339323,2,3,4,2,4,2,3,2,4,4
0.428324325,1,3,2,3,2,1,3,3,1,1
0.238877464,4,2,4,1,3,2,3,3,1,3
0.839912589,4,2,3,2,1,1,2,2,1,1
0.920176865,2,4,4,2,4,3,1,2,2,3
0.1926399,4,4,1,4,4,2,2,3,3,2
0.096165776,2,1,4,3,3,2,3,3,3,4
0.328195576,3,3,2,3,1,2,4,3,3,2
0.957994193,3,2,3,4,1,3,2,3,2,1
0.118130423,1,2,2,4,4,3,2,4,4,4
0.982577784,2,1,4,2,1,4,4,3,1,1
0.730121028,3,2,1,2,2,1,1,2,2,1
0.976610537,4,3,2,2,4,2,4,2,4,2
0.20722612,4,4,3,1,1,3,3,1,2,1
0.31193017,3,4,1,3,2,2,2,1,2,2
0.158987995,2,4,4,3,3,4,3,1,1,3
0.023046714,1,3,3,4,1,1,3,3,1,2
0.198624174,2,4,3,3,2,3,4,4,4,4
0.361397096,4,1,1,2,2,2,4,3,4,4
0.327173267,1,4,2,3,4,4,1,1,3,1
0.941478615,2,3,2,1,4,3,1,3,2,3
0.814500407,2,4,4,1,2,2,4,3,1,1
0.274057629,2,4,3,4,4,3,4,3,3,2
0.146246875,2,2,2,4,3,4,2,2,4,1
0.83291795,2,2,2,3,2,4,2,4,1,1
0.961763737,3,1,1,4,4,4,3,2,3,3
0.02192283,1,1,1,3,4,3,4,3,3,3
0.044699044,1,1,4,3,3,3,3,4,1,1
0.463445831,2,4,3,4,3,4,3,1,2,2
0.987290485,1,3,4,4,2,3,4,2,1,4
0.372381481,2,2,2,2,4,1,1,3,2,3
0.774351413,2,3,2,3,2,2,3,4,2,1
0.623849226,2,4,3,4,2,4,4,2,1,3
0.473545432,4,4,3,3,3,1,4,3,4,4
0.087436223,1,4,2,3,3,2,3,4,3,1
0.915633365,3,2,2,1,2,3,4,3,1,1
0.417701374,3,2,1,2,3,2,2,4,2,2
0.815223919,4,1,3,4,2,1,1,1,4,3
0.046418133,4,2,3,2,2,3,2,4,4,3
0.767493952,1,3,1,2,2,2,1,1,1,3
0.344369713,4,4,1,2,2,2,2,4,2,3
0.292453019,3,4,1,2,4,1,2,3,3,2
0.452204522,2,3,3,3,3,1,1,3,4,2
0.117367398,1,3,2,3,2,4,2,1,4,2
0.407004939,2,3,3,3,4,3,2,1,1,2
0.93868817,4,3,2,1,1,3,2,2,3,3
0.434310253,1,1,2,1,2,4,1,4,2,1
0.988977502,4,1,1,3,3,4,2,1,2,4
0.813195078,4,2,2,4,4,4,3,3,3,3
0.158003455,2,2,1,3,3,2,1,1,1,2
0.085243219,1,2,4,4,2,1,1,3,4,4
0.897123612,4,1,4,4,1,4,3,2,3,2
0.278404148,4,2,3,2,4,1,1,3,2,1
0.675758258,3,3,1,2,3,4,2,4,2,2
0.643252032,1,4,1,1,1,2,4,4,4,2
0.0958465,3,2,3,4,4,1,1,4,2,3
0.881756392,1,2,4,1,3,2,2,1,2,2
0.392934057,4,2,3,2,2,1,1,1,3,1
0.685118623,2,1,4,1,2,3,2,1,2,1
0.714287652,3,3,4,1,4,2,3,4,3,4
0.45449899,3,3,4,4,4,3,2,4,3,1
0.339381532,3,2,1,4,1,2,4,2,1,4
0.412390219,3,3,1,3,2,1,2,4,1,4
0.979624387,1,2,4,1,4,1,2,2,2,1
0.360457258,4,1,2,2,1,1,3,2,3,4
0.237218716,2,1,3,2,2,2,4,3,3,1
0.664695898,4,4,3,4,4,4,3,1,4,4
0.611296504,3,2,2,3,2,2,4,4,2,4
0.900671679,4,3,2,4,3,4,4,2,4,4
0.448069091,2,2,3,3,3,4,2,1,1,3
0.460037722,1,3,4,1,2,2,2,1,1,2
0.882374993,3,4,1,1,4,4,1,3,1,2
0.797883133,1,4,4,3,1,1,2,4,2,3
0.84422518,4,3,1,4,2,2,2,1,1,3
0.739784136,4,4,4,2,4,2,1,4,4,4
0.204259267,3,4,2,4,3,4,1,3,1,4
0.524632874,3,1,3,3,1,4,1,4,1,1
0.375336421,4,1,2,3,3,1,1,1,4,1
0.795240136,2,2,2,1,2,3,2,2,1,2
0.436023623,4,1,3,1,3,2,2,3,4,1
0.112260809,3,4,1,4,3,2,1,1,3,4
0.42840397,2,1,3,1,2,4,2,3,4,2
0.04938915,3,2,2,3,2,1,4,3,3,1
0.878581047,4,2,4,3,4,4,1,4,1,1
0.876465696,4,3,1,3,1,2,3,2,3,4
0.533641,1,4,2,4,4,1,3,4,4,1
0.740351328,3,4,4,2,3,1,3,4,4,1
0.636962345,4,2,1,2,2,4,3,3,2,1
0.676288427,1,2,1,1,4,4,1,2,3,1
0.759844167,2,1,4,3,3,3,4,1,1,2
0.569657081,1,1,4,4,1,2,1,3,2,3
0.322847194,3,1,3,4,1,1,4,1,1,1
0.473220732,2,2,2,3,4,1,4,1,3,2
0.845446589,2,2,1,1,1,3,4,4,2,4
0.897704582,1,2,4,1,3,3,4,3,4,3
0.435101479,1,4,2,4,4,4,4,3,2,1
0.434758599,1,4,4,1,2,4,1,2,2,2
0.380161401,1,4,2,2,3,1,2,2,4,4
0.099735556,3,3,4,3,1,2,4,1,2,1
0.533504164,4,3,1,3,1,4,4,2,2,1
0.750802784,3,2,2,4,4,4,4,2,4,1
0.761345746,3,1,3,4,1,2,4,3,4,4
0.077131213,2,4,2,4,3,4,2,2,4,1
0.552464372,2,1,2,2,2,2,2,3,4,2
0.716709775,2,4,4,3,3,1,2,1,3,3
0.24165903,3,1,1,1,1,2,4,1,4,4
0.395039814,2,3,2,4,4,4,1,1,4,2
0.380881776,4,4,4,1,1,1,3,3,4,4
0.039858047,4,3,2,1,1,1,1,2,1,4
0.207974511,4,4,4,3,4,1,2,1,1,4
0.002876986,1,1,1,2,3,1,3,1,2,3
0.591697721,4,4,4,4,2,1,3,1,4,1
0.467088909,3,4,3,4,3,4,2,4,4,1
0.252042722,1,3,1,3,3,3,4,1,4,4
0.712347775,2,3,2,4,1,4,3,4,2,2
0.132137758,3,1,3,3,4,1,2,4,4,3
0.467619533,2,4,1,4,4,4,4,4,3,2
0.191679081,3,2,3,2,1,4,1,2,1,4
0.563028358,3,1,2,4,1,1,3,2,3,3
0.684355982,2,2,1,3,2,4,3,3,1,2
0.936155364,4,2,1,3,3,1,1,1,4,2
0.264466676,2,4,4,2,1,1,2,3,2,1
0.51147464,3,4,3,3,3,4,3,4,4,1
0.788220518,4,2,4,2,2,4,3,2,2,1
0.321524654,3,2,3,1,3,4,4,2,2,1
0.468166891,4,1,2,3,4,3,4,2,3,1
0.235663082,1,4,4,2,2,4,2,3,1,1
0.211512543,4,4,4,2,4,1,4,2,1,3
0.100225731,3,2,2,3,1,1,4,2,2,1
0.863508079,2,1,4,2,1,3,4,2,3,2
0.675461104,4,3,2,1,4,3,3,1,1,4
0.575909667,1,3,2,3,1,4,3,2,1,4
0.568109444,4,4,2,4,4,4,1,3,1,4
0.366297882,1,1,4,2,4,1,4,2,1,4
0.165921324,1,4,4,2,2,2,2,2,3,2
0.93792777,3,2,3,2,3,3,1,2,3,4
0.738604526,4,2,2,4,1,3,3,3,1,2
0.047822349,4,3,3,1,2,2,1,1,2,2
0.061084303,4,4,4,2,2,1,1,3,3,1
0.046269837,2,1,1,2,3,3,4,3,3,2
0.95483075,4,2,4,3,3,4,3,2,4,2
0.587782537,3,1,4,1,2,2,4,3,1,3
0.757018738,3,1,2,2,4,3,1,4,2,4
0.278684253,3,1,4,4,2,1,4,2,1,3
0.480885462,1,1,3,4,3,2,4,1,4,3
0.094703637,2,4,2,2,1,1,1,3,4,1
0.007638176,3,3,2,4,2,4,3,2,1,2
0.367922562,2,3,2,3,1,2,1,2,1,4
0.18633173,4,2,1,3,4,2,4,3,4,2
0.064415852,4,4,2,2,4,2,2,1,1,2
0.180029279,3,2,4,4,1,1,4,3,1,2
0.045027989,3,2,1,4,4,2,2,3,4,1
0.21956288,2,2,2,3,4,3,4,4,1,4
0.741883158,2,1,1,2,3,2,2,1,1,3
0.403520961,1,1,3,4,1,4,1,2,4,1
0.152744018,4,1,1,1,1,1,3,1,4,4
0.55219878,2,4,4,2,1,3,1,3,4,1
0.006947355,4,2,3,2,1,1,2,4,4,4
0.062315871,2,4,3,2,4,4,2,1,4,1
0.947065577,3,3,2,3,3,2,2,1,1,2
0.690214145,3,1,1,1,4,4,1,2,4,4
0.354879175,3,1,2,2,2,2,4,3,2,2
0.591926726,1,3,2,1,4,3,2,2,1,4
0.143653291,3,2,1,4,3,2,1,3,3,2
0.135097151,1,1,1,3,1,2,4,4,2,2
0.048335837,4,1,3,4,2,4,1,1,1,3
0.472603723,4,2,2,3,2,2,3,3,4,1
0.6396701,3,3,4,1,2,1,3,4,3,2
0.0996349,3,4,4,3,3,2,4,4,1,2
0.232930064,3,2,2,1,3,2,2,1,2,2
0.017897234,1,3,3,4,1,1,1,2,2,4
0.389627252,1,3,4,3,2,3,1,1,2,4
0.117232701,1,3,2,2,4,2,4,3,2,3
0.861076424,2,1,3,4,3,4,1,2,4,3
0.573809377,4,3,4,3,4,2,3,3,2,3
0.056202943,2,3,1,2,3,1,3,3,1,4
0.486265147,2,4,1,1,3,1,4,1,2,3
0.982024865,1,3,4,1,3,2,1,2,1,1
0.730556227,3,1,3,1,2,1,2,3,1,3
0.050233443,1,3,2,4,1,3,4,3,4,2
0.180207164,4,2,1,3,4,2,3,3,1,1
0.666496444,1,1,1,1,3,2,4,4,1,2
0.009624796,1,4,3,2,1,2,4,4,1,2
0.542644876,1,1,4,3,2,2,4,4,3,2
0.340060572,4,2,1,3,3,2,4,1,2,4
0.021910759,3,3,3,2,2,3,2,4,3,2
0.830275775,3,1,1,3,3,2,3,3,3,2
0.702915168,4,2,3,4,4,1,2,3,1,1
0.712645984,2,2,1,3,3,2,3,4,4,1
0.403094033,1,3,4,4,3,1,3,1,4,4
0.678944585,4,2,2,2,4,4,1,4,1,4
0.161111122,4,1,3,1,1,3,4,2,1,4
0.211977618,2,3,1,2,4,3,2,4,2,2
0.869836943,4,4,1,4,3,2,4,2,3,4
0.126552563,4,1,3,4,1,2,1,3,1,3
